vehicleID,registrationDate,kilometers,colour,aestheticGrade,mechanicalGrade,saleDate,make,model,doorNumber,type,fuel,transmission,yearIntroduced,cylinder,cubeCapacity,powerKW,powerHP,targetPrice
V_123183,23/06/2012,132942,Black,Medium,Bad,04/05/2022,VOLVO,C30,3,Hatchback,Diesel,Manual,2009,16,1560,81,110,7100
V_123184,23/06/2012,101004,Grey,Bad,Good,17/12/2022,MAZDA,2,5,Hatchback,Petrol,Manual,2007,13,1349,55,75,3800
V_123185,23/06/2012,221367,Grey,Good,Very Bad,23/05/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,2005,20,1995,130,177,7200
V_123186,23/06/2012,135148,Black,Very Bad,Bad,02/05/2022,FIAT,Punto Evo,5,Hatchback,Diesel,Manual,2009,12,1248,70,95,4900
V_123187,23/06/2009,147573,Blue,Very Bad,Medium,10/12/2022,HYUNDAI,Sonata,4,Sedan,Diesel,Automatic,2006,20,1991,103,140,2600
V_123188,23/06/2009,140295,Grey,Medium,Good,25/04/2022,VOLKSWAGEN,Passat,5,Estate,Diesel,Manual,2005,20,1968,103,140,8000
V_123189,23/06/2008,232510,Black,Very Bad,Medium,19/11/2022,VOLVO,V50,5,Estate,Diesel,Manual,2004,20,1997,100,136,3100
V_123190,23/06/2008,147625,Grey,Medium,Good,19/12/2022,CITROEN,C1,5,Hatchback,Petrol,Manual,2005,10,998,50,68,2600
V_123191,23/06/2007,262376,Grey,Very Bad,Medium,21/12/2022,ALFA ROMEO,156,5,Estate,Diesel,Manual,2003,19,1910,103,140,2000
V_123192,23/06/2007,262376,Grey,Very Bad,Medium,10/12/2022,ALFA ROMEO,156,5,Estate,Diesel,Manual,2003,19,1910,103,140,1900
V_123193,23/06/2007,262376,Grey,Very Bad,Medium,18/12/2022,ALFA ROMEO,156,5,Estate,Diesel,Manual,2003,19,1910,103,140,1800
V_123194,23/06/2007,186355,Black,Medium,Bad,27/04/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,2006,13,1339,61,83,1600
V_123195,23/06/2007,186355,Black,Medium,Bad,20/04/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,2006,13,1339,61,83,1500
V_123196,23/06/2007,187134,Grey,Bad,Bad,29/10/2022,RENAULT,Laguna,5,Hatchback,Petrol,Manual,2005,16,1598,84,115,1800
V_123197,23/06/2007,146422,Grey,Bad,Medium,23/05/2022,TOYOTA,Yaris,5,Hatchback,Petrol,Manual,2003,10,998,48,65,2600
V_123198,23/06/2007,317048,Black,Bad,Very Bad,21/05/2022,VOLKSWAGEN,Golf,5,Hatchback,Diesel,Manual,2003,19,1896,77,105,3600
V_123199,23/06/2007,256653,Grey,Bad,Very Good,21/11/2022,AUDI,A4,5,Estate,Diesel,Manual,2004,20,1968,103,140,5400
V_123200,23/06/2007,256653,Grey,Bad,Very Good,26/11/2022,AUDI,A4,5,Estate,Diesel,Manual,2004,20,1968,103,140,5400
V_123201,23/06/2007,145993,Black,Very Bad,Very Bad,16/05/2022,PEUGEOT,206,5,Estate,Diesel,Manual,2003,14,1398,50,68,1700
V_123202,23/06/2007,184225,Black,Very Bad,Bad,22/10/2022,MAZDA,3,5,Hatchback,Diesel,Manual,2004,16,1560,80,109,2400
V_123203,23/06/2007,173702,Blue,Very Bad,Bad,19/12/2022,PEUGEOT,206,5,Hatchback,Diesel,Manual,1998,14,1398,51,70,2200
V_123204,23/06/2006,298537,Grey,Bad,Very Bad,26/04/2022,CITROEN,Xsara,5,Hatchback,Diesel,Manual,2000,14,1398,51,69,1050
V_123205,23/06/2006,201374,Black,Very Bad,Very Bad,12/04/2022,SKODA,Fabia,5,Estate,Petrol,Manual,2004,14,1390,55,75,1100
V_123206,23/06/2006,263925,Blue,Medium,Bad,14/11/2022,VOLKSWAGEN,Golf,5,Hatchback,Diesel,Manual,2003,19,1896,77,105,3500
V_123207,23/06/2006,193878,Black,Very Bad,Very Bad,21/05/2022,PEUGEOT,206,5,Estate,Diesel,Manual,2003,14,1398,50,68,1300
V_123208,23/06/2004,265038,Black,Very Bad,Bad,28/08/2022,PEUGEOT,206,3,Hatchback,Petrol,Manual,1998,14,1360,55,75,950
V_123209,23/06/2004,251572,Black,Bad,Very Bad,25/05/2022,RENAULT,Clio,3,Hatchback,Petrol,Manual,2001,11,1149,55,75,900
V_123210,23/06/2004,239291,Grey,Bad,Bad,02/08/2022,RENAULT,Laguna,5,Hatchback,Petrol,Manual,2001,16,1598,81,110,700
V_123211,23/06/2004,239291,Grey,Bad,Bad,10/09/2022,RENAULT,Laguna,5,Hatchback,Petrol,Manual,2001,16,1598,81,110,900
V_123212,23/06/2004,239291,Grey,Bad,Bad,30/07/2022,RENAULT,Laguna,5,Hatchback,Petrol,Manual,2001,16,1598,81,110,600
V_123213,23/06/2003,328671,Grey,Bad,Bad,06/07/2022,VOLVO,V70,5,Estate,Petrol,Manual,2000,20,1984,132,180,1500
V_123214,23/06/2003,319522,Black,Very Bad,Bad,22/06/2022,RENAULT,Clio,5,Hatchback,Petrol,Manual,2000,11,1149,43,60,700
V_123215,23/06/2003,279790,Black,Very Bad,Very Bad,01/07/2022,TOYOTA,Avensis,4,Sedan,Petrol,Manual,2000,16,1598,81,110,900
V_123216,23/06/2003,216514,Blue,Bad,Very Bad,10/07/2022,VOLKSWAGEN,Golf,5,Estate,Diesel,Automatic,1999,19,1896,66,90,1700
V_123217,23/06/2003,216514,Blue,Bad,Very Bad,13/08/2022,VOLKSWAGEN,Golf,5,Estate,Diesel,Automatic,1999,19,1896,66,90,1700
V_123218,23/06/2003,203238,Black,Bad,Very Bad,20/06/2022,VOLKSWAGEN,Golf,5,Estate,Petrol,Manual,1999,14,1390,55,75,1000
V_123219,23/06/2003,250828,Grey,Bad,Bad,18/05/2022,VOLKSWAGEN,Passat,5,Estate,Diesel,Manual,2001,19,1896,96,130,1800
V_123220,23/06/2002,181800,Grey,Very Bad,Bad,28/06/2022,FIAT,Seicento,3,Hatchback,Petrol,Manual,1998,9,899,29,39,400
V_123221,23/06/2002,209108,Black,Bad,Bad,24/10/2022,VOLKSWAGEN,Golf,5,Hatchback,Diesel,Manual,1997,19,1896,81,110,2800
V_123222,23/06/2002,225515,Grey,Bad,Medium,20/11/2022,AUDI,A4,4,Sedan,Petrol,Manual,1995,16,1595,74,101,1200
V_123223,23/06/2002,219205,Blue,Very Bad,Bad,30/11/2022,CITROEN,Saxo,5,Hatchback,Petrol,Manual,1999,10,954,37,50,500
V_123224,23/06/2002,355703,Grey,Medium,Bad,25/05/2022,OPEL,Astra G,5,Estate,Diesel,Manual,1998,20,1995,74,100,1200
V_123225,23/06/2002,355703,Grey,Medium,Bad,18/05/2022,OPEL,Astra G,5,Estate,Diesel,Manual,1998,20,1995,74,100,950
V_123226,23/06/1996,217162,Grey,Very Bad,Bad,06/09/2022,OPEL,Corsa B,5,Hatchback,Diesel,Manual,1993,15,1488,37,50,600
V_123227,23/04/2019,68578,Black,Bad,Very Good,28/11/2022,BMW,Serie-4,5,Hatchback,Diesel,Automatic,2014,20,1995,140,190,29000
V_123228,23/04/2019,193694,Black,Medium,Bad,18/09/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2016,15,1461,81,110,9500
V_123229,23/04/2019,193694,Black,Medium,Bad,08/10/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2016,15,1461,81,110,9500
V_123230,23/04/2017,144580,Grey,Good,Good,14/09/2022,HONDA,Civic,5,Estate,Diesel,Manual,2014,16,1597,88,120,9500
V_123231,23/04/2017,131899,Black,Good,Good,08/05/2022,BMW,Serie-4,5,Hatchback,Diesel,Manual,2014,20,1995,140,190,20300
V_123232,23/04/2017,224043,Grey,Medium,Good,11/09/2022,NISSAN,Qashqai,5,Estate,Diesel,Manual,2013,16,1598,96,130,10800
V_123233,23/04/2017,52168,White,Good,Good,25/04/2022,NISSAN,Micra,5,Hatchback,Petrol,Manual,2013,12,1198,59,80,6900
V_123234,23/04/2017,69108,Grey,Medium,Good,12/12/2022,AUDI,A1,3,Hatchback,Diesel,Manual,2015,14,1422,66,90,12400
V_123235,23/04/2017,157229,Grey,Very Bad,Medium,19/10/2022,DACIA,Sandero,5,Hatchback,Petrol,Manual,2012,9,898,66,90,4900
V_123236,23/04/2016,86129,Black,Medium,Very Good,05/10/2022,TOYOTA,Auris,5,Estate,Diesel,Manual,2013,14,1364,66,90,10800
V_123237,23/04/2016,86129,Black,Medium,Very Good,09/11/2022,TOYOTA,Auris,5,Estate,Diesel,Manual,2013,14,1364,66,90,10700
V_123238,23/04/2016,112507,Black,Bad,Medium,14/09/2022,MERCEDES-BENZ,Classe A,5,Hatchback,Diesel,Manual,2012,15,1461,66,90,12400
V_123239,23/04/2016,97435,Grey,Bad,Good,05/11/2022,OPEL,Corsa D,3,Hatchback,Petrol,Manual,2006,12,1229,59,80,2800
V_123240,23/04/2016,145486,Black,Medium,Good,20/06/2022,PEUGEOT,208,5,Hatchback,Diesel,Manual,2012,14,1398,50,68,6900
V_123241,23/04/2016,145486,Black,Medium,Good,26/06/2022,PEUGEOT,208,5,Hatchback,Diesel,Manual,2012,14,1398,50,68,5200
V_123242,23/04/2016,145486,Black,Medium,Good,06/08/2022,PEUGEOT,208,5,Hatchback,Diesel,Manual,2012,14,1398,50,68,5800
V_123243,23/04/2016,145480,Black,Medium,Very Good,02/05/2022,PEUGEOT,208,5,Hatchback,Diesel,Manual,2012,14,1398,50,68,8000
V_123244,23/04/2013,124842,Black,Medium,Bad,12/04/2022,MINI,Mini,3,Hatchback,Diesel,Manual,2007,16,1598,82,112,8500
V_123245,23/04/2013,264634,Black,Bad,Medium,07/12/2022,AUDI,A4,5,Estate,Diesel,Manual,2008,20,1968,100,136,9200
V_123246,23/04/2013,137461,Grey,Medium,Good,03/10/2022,SKODA,Octavia,5,Estate,Diesel,Manual,2008,16,1598,77,105,5800
V_123247,23/04/2012,171967,Black,Very Bad,Very Good,21/11/2022,VOLKSWAGEN,Passat,4,Coupe,Diesel,Automatic,2008,20,1968,103,140,10400
V_123248,23/04/2012,347396,Black,Bad,Bad,08/06/2022,AUDI,A3,5,Estate,Diesel,Manual,2008,20,1968,103,140,7100
V_123249,23/04/2012,81806,Grey,Very Bad,Very Good,20/06/2022,PEUGEOT,207,5,Hatchback,Diesel,Manual,2009,14,1398,50,70,4400
V_123250,23/04/2012,169197,Blue,Bad,Medium,06/06/2022,BMW,Serie-5,4,Sedan,Diesel,Automatic,2010,30,2993,150,204,15200
V_123251,23/04/2012,169197,Blue,Bad,Medium,20/06/2022,BMW,Serie-5,4,Sedan,Diesel,Automatic,2010,30,2993,150,204,13500
V_123252,23/04/2012,195932,Blue,Bad,Good,05/11/2022,BMW,Serie-3,5,Estate,Diesel,Manual,2008,20,1995,130,177,8500
V_123253,23/04/2012,222175,Grey,Bad,Medium,15/05/2022,ALFA ROMEO,159,4,Sedan,Diesel,Manual,2009,20,1956,125,170,6400
V_123254,23/04/2011,140094,Blue,Very Bad,Medium,29/11/2022,MAZDA,2,3,Hatchback,Petrol,Manual,2007,13,1349,63,86,2900
V_123255,23/04/2011,140094,Blue,Very Bad,Medium,13/12/2022,MAZDA,2,3,Hatchback,Petrol,Manual,2007,13,1349,63,86,3000
V_123256,23/04/2011,140094,Blue,Very Bad,Medium,19/11/2022,MAZDA,2,3,Hatchback,Petrol,Manual,2007,13,1349,63,86,2700
V_123257,23/04/2011,140094,Blue,Very Bad,Medium,14/11/2022,MAZDA,2,3,Hatchback,Petrol,Manual,2007,13,1349,63,86,2800
V_123258,23/04/2011,158741,Black,Bad,Bad,22/10/2022,PEUGEOT,207,5,Hatchback,Diesel,Manual,2006,14,1398,50,68,4100
V_123259,23/04/2011,143919,Grey,Good,Good,10/09/2022,VOLVO,V70,5,Estate,Diesel,Manual,2007,20,1997,100,136,8300
V_123260,23/04/2011,200073,Black,Bad,Bad,01/06/2022,BMW,Serie-3,5,Estate,Diesel,Manual,2008,20,1995,130,177,10100
V_123261,23/04/2011,62559,Grey,Bad,Medium,18/04/2022,FIAT,Grande Punto,5,Hatchback,Diesel,Manual,2008,12,1248,55,75,4000
V_123262,23/04/2010,207999,Grey,Medium,Bad,20/08/2022,FIAT,Bravo,5,Hatchback,Diesel,Manual,2007,16,1598,77,105,2900
V_123263,23/04/2010,207999,Grey,Medium,Bad,28/08/2022,FIAT,Bravo,5,Hatchback,Diesel,Manual,2007,16,1598,77,105,3100
V_123264,23/04/2010,182499,Black,Bad,Bad,02/05/2022,CITROEN,C2,3,Hatchback,Diesel,Manual,2008,14,1398,51,70,3200
V_123265,23/04/2010,256886,Grey,Medium,Bad,12/12/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2006,15,1461,63,85,2200
V_123266,23/04/2010,236960,Grey,Medium,Very Bad,23/05/2022,RENAULT,Clio,5,Estate,Diesel,Manual,2008,15,1461,50,68,3000
V_123267,23/04/2010,122002,Grey,Very Bad,Bad,22/06/2022,RENAULT,Clio,3,Hatchback,Petrol,Manual,2005,11,1149,55,75,3000
V_123268,23/04/2010,122002,Grey,Very Bad,Bad,06/08/2022,RENAULT,Clio,3,Hatchback,Petrol,Manual,2005,11,1149,55,75,2800
V_123269,23/04/2010,107686,Grey,Medium,Good,18/04/2022,FORD,Fiesta,5,Hatchback,Petrol,Manual,2005,12,1242,55,75,3300
V_123270,23/04/2010,247336,Black,Very Bad,Bad,13/08/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2006,15,1461,78,105,2000
V_123271,23/04/2008,197373,Grey,Bad,Good,17/12/2022,FORD,Fiesta,5,Hatchback,Petrol,Manual,2005,12,1242,55,75,1300
V_123272,23/04/2008,255186,Grey,Medium,Bad,01/06/2022,PEUGEOT,307,5,Estate,Diesel,Manual,2005,16,1560,66,90,1600
V_123273,23/04/2008,210541,Black,Very Bad,Bad,20/09/2022,PEUGEOT,206,5,Estate,Diesel,Manual,2003,14,1398,50,68,1700
V_123274,23/04/2008,210541,Black,Very Bad,Bad,24/09/2022,PEUGEOT,206,5,Estate,Diesel,Manual,2003,14,1398,50,68,1800
V_123275,23/04/2007,175957,Black,Bad,Bad,01/06/2022,VOLKSWAGEN,Phaeton,4,Sedan,Diesel,Automatic,2003,30,2967,165,225,6500
V_123276,23/04/2007,177848,Black,Very Bad,Bad,18/09/2022,VOLKSWAGEN,Polo,5,Hatchback,Petrol,Manual,2001,12,1198,48,65,2100
V_123277,23/04/2007,98766,Black,Very Bad,Medium,25/10/2022,VOLKSWAGEN,Polo,5,Hatchback,Petrol,Manual,2004,12,1198,48,65,2200
V_123278,23/04/2007,105013,Grey,Bad,Very Bad,02/09/2022,PEUGEOT,307,5,Estate,Diesel,Manual,2002,16,1560,80,109,400
V_123279,23/04/2006,119377,Grey,Bad,Bad,15/11/2022,NISSAN,Micra,5,Hatchback,Petrol,Manual,2003,10,998,48,64,1400
V_123280,23/04/2006,119377,Grey,Bad,Bad,12/11/2022,NISSAN,Micra,5,Hatchback,Petrol,Manual,2003,10,998,48,64,1350
V_123281,23/04/2005,247221,Blue,Very Bad,Bad,14/08/2022,CITROEN,C5,5,Estate,Diesel,Automatic,2004,22,2179,98,133,1000
V_123282,23/04/2005,136391,Grey,Good,Medium,08/05/2022,FIAT,Punto,5,Hatchback,Petrol,Manual,1999,12,1242,59,80,1100
V_123283,23/04/2005,253551,Grey,Very Bad,Bad,16/10/2022,FIAT,Stilo,5,Hatchback,Petrol,Manual,2001,12,1242,59,80,600
V_123284,23/04/2005,176398,Green,Bad,Bad,16/10/2022,FIAT,Stilo,5,Hatchback,Petrol,Manual,2001,12,1242,59,80,800
V_123285,23/04/2005,176398,Green,Bad,Bad,27/11/2022,FIAT,Stilo,5,Hatchback,Petrol,Manual,2001,12,1242,59,80,700
V_123286,23/04/2002,198884,White,Medium,Very Bad,08/05/2022,MERCEDES-BENZ,Classe C,4,Sedan,Diesel,Manual,1997,22,2155,70,95,1600
V_123287,23/04/2001,260446,Grey,Medium,Very Bad,26/11/2022,AUDI,A4,4,Sedan,Diesel,Manual,1995,25,2496,110,150,900
V_123288,23/04/2000,215404,Blue,Very Bad,Bad,27/08/2022,RENAULT,Twingo,3,Hatchback,Petrol,Manual,1993,11,1149,44,60,450
V_123289,23/04/1999,266612,Blue,Bad,Very Bad,14/05/2022,MERCEDES-BENZ,Classe C,5,Estate,Petrol,Manual,1996,18,1799,90,122,800
V_123290,23/02/2020,51149,Grey,Bad,Good,26/11/2022,FIAT,Tipo,5,Estate,Diesel,Manual,2016,12,1248,70,95,10400
V_123291,23/02/2020,159379,Black,Medium,Bad,24/09/2022,BMW,Serie-1,5,Hatchback,Diesel,Manual,2015,15,1496,85,116,13800
V_123292,23/02/2019,155601,Grey,Medium,Bad,13/08/2022,MINI,Mini,3,Hatchback,Diesel,Manual,2007,16,1560,81,110,5200
V_123293,23/02/2019,68790,Black,Medium,Medium,02/11/2022,BMW,Serie-5,4,Sedan,Diesel,Automatic,2016,20,1995,140,190,31800
V_123294,23/02/2019,69856,Grey,Medium,Very Good,12/10/2022,OPEL,Astra K,5,Estate,Diesel,Manual,2015,16,1598,81,110,11600
V_123295,23/02/2016,145949,Grey,Bad,Good,30/11/2022,FIAT,Punto,5,Hatchback,Diesel,Manual,2012,12,1248,63,85,4500
V_123296,23/02/2016,129766,Grey,Medium,Good,20/06/2022,OPEL,Corsa D,5,Hatchback,Petrol,Manual,2011,12,1229,63,85,5900
V_123297,23/02/2015,176714,White,Good,Good,06/06/2022,CITROEN,DS5,5,Hatchback,Diesel,Automatic,2012,16,1560,84,115,10200
V_123298,23/02/2015,164100,Black,Bad,Medium,30/07/2022,VOLKSWAGEN,Golf,5,Estate,Diesel,Manual,2009,16,1598,77,105,5500
V_123299,23/02/2015,164100,Black,Bad,Medium,11/06/2022,VOLKSWAGEN,Golf,5,Estate,Diesel,Manual,2009,16,1598,77,105,6800
V_123300,23/02/2015,68055,Grey,Good,Good,23/05/2022,FORD,Fiesta,5,Hatchback,Petrol,Manual,2012,10,998,59,80,6300
V_123301,23/02/2015,100726,Black,Good,Good,08/06/2022,BMW,Serie-3,5,Estate,Diesel,Manual,2012,20,1995,105,143,15300
V_123302,23/02/2014,178192,Red,Bad,Good,14/05/2022,AUDI,A1,3,Hatchback,Diesel,Manual,2010,16,1598,66,90,8600
V_123303,23/02/2014,104793,Black,Bad,Bad,23/04/2022,BMW,Serie-1,5,Hatchback,Diesel,Automatic,2011,20,1995,105,143,13900
V_123304,23/02/2013,147438,Grey,Bad,Good,28/08/2022,ALFA ROMEO,Giulietta,5,Hatchback,Diesel,Manual,2010,16,1598,77,105,6800
V_123305,23/02/2013,68825,Grey,Medium,Very Good,18/05/2022,CITROEN,C3,5,Hatchback,Petrol,Manual,2010,11,1124,44,60,6500
V_123306,23/02/2013,115520,White,Bad,Medium,18/05/2022,OPEL,Corsa D,5,Hatchback,Diesel,Manual,2011,12,1248,70,95,4400
V_123307,23/02/2013,113347,Black,Medium,Medium,11/05/2022,RENAULT,Clio,5,Hatchback,Petrol,Manual,2009,11,1149,55,75,5100
V_123308,23/02/2013,103457,Grey,Bad,Good,09/05/2022,AUDI,A3,5,Estate,Diesel,Manual,2008,16,1598,77,105,10100
V_123309,23/02/2013,234493,Black,Bad,Bad,08/06/2022,BMW,Serie-3,5,Estate,Diesel,Manual,2005,20,1995,105,143,6600
V_123310,23/02/2013,234493,Black,Bad,Bad,11/05/2022,BMW,Serie-3,5,Estate,Diesel,Manual,2005,20,1995,105,143,7400
V_123311,23/02/2013,234493,Black,Bad,Bad,18/05/2022,BMW,Serie-3,5,Estate,Diesel,Manual,2005,20,1995,105,143,7300
V_123312,23/02/2013,234493,Black,Bad,Bad,04/05/2022,BMW,Serie-3,5,Estate,Diesel,Manual,2005,20,1995,105,143,7500
V_123313,23/02/2010,211713,Grey,Good,Very Bad,13/08/2022,MAZDA,6,5,Estate,Diesel,Manual,2005,20,1998,105,143,2700
V_123314,23/02/2010,211713,Grey,Good,Very Bad,23/08/2022,MAZDA,6,5,Estate,Diesel,Manual,2005,20,1998,105,143,3300
V_123315,23/02/2010,138720,Black,Bad,Good,26/11/2022,MITSUBISHI,Colt,3,Hatchback,Petrol,Manual,2005,11,1124,55,75,2100
V_123316,23/02/2010,299655,Grey,Very Bad,Bad,27/04/2022,RENAULT,Clio,5,Estate,Diesel,Manual,2008,15,1461,63,85,2400
V_123317,23/02/2010,163396,Black,Bad,Bad,24/05/2022,SKODA,Fabia,5,Estate,Petrol,Manual,2004,12,1198,48,65,1600
V_123318,23/02/2010,185700,Grey,Medium,Good,18/04/2022,MERCEDES-BENZ,Classe C,5,Estate,Diesel,Automatic,2007,21,2148,100,136,9900
V_123319,23/02/2010,120316,Blue,Bad,Good,05/10/2022,SMART,Fortwo,3,Coupe,Petrol,Automatic,2007,10,999,52,71,3000
V_123320,23/02/2009,129331,Black,Medium,Very Good,01/07/2022,AUDI,A4,5,Estate,Petrol,Manual,2004,16,1595,75,102,4500
V_123321,23/02/2009,129331,Black,Medium,Very Good,13/06/2022,AUDI,A4,5,Estate,Petrol,Manual,2004,16,1595,75,102,5500
V_123322,23/02/2009,205422,Grey,Bad,Bad,14/09/2022,FIAT,Grande Punto,3,Hatchback,Diesel,Manual,2006,12,1248,55,75,2100
V_123323,23/02/2009,77469,Grey,Very Bad,Good,16/04/2022,CITROEN,C4,3,Coupe,Petrol,Manual,2004,14,1360,65,89,3200
V_123324,23/02/2009,126762,Black,Very Good,Very Good,06/12/2022,HONDA,Civic,5,Hatchback,Petrol,Manual,2006,13,1339,61,83,4300
V_123325,23/02/2008,106141,Grey,Bad,Bad,12/12/2022,CITROEN,C3,5,Hatchback,Petrol,Manual,2005,11,1124,45,61,2500
V_123326,23/02/2008,278086,White,Bad,Bad,13/06/2022,CITROEN,C3,5,Hatchback,Diesel,Manual,2002,14,1398,50,68,2300
V_123327,23/02/2008,311022,Black,Bad,Medium,17/12/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,15,1461,77,105,1200
V_123328,23/02/2008,187128,Blue,Bad,Bad,09/05/2022,VOLKSWAGEN,Passat,4,Sedan,Diesel,Manual,2005,20,1968,103,140,5000
V_123329,23/02/2008,193289,Grey,Very Bad,Bad,19/11/2022,NISSAN,Micra,5,Hatchback,Petrol,Manual,2003,12,1240,59,80,1400
V_123330,23/02/2008,102209,Black,Bad,Medium,12/11/2022,MITSUBISHI,Colt,5,Hatchback,Petrol,Manual,2004,11,1124,55,75,1900
V_123331,23/02/2008,144757,Grey,Very Bad,Bad,30/04/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,15,1461,77,105,2400
V_123332,23/02/2008,144757,Grey,Very Bad,Bad,20/04/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,15,1461,77,105,2300
V_123333,23/02/2008,144757,Grey,Very Bad,Bad,23/04/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,15,1461,77,105,2300
V_123334,23/02/2008,144757,Grey,Very Bad,Bad,27/04/2022,RENAULT,Mégan,5,Estate,Diesel,Manual,2003,15,1461,77,105,2300
V_123335,23/02/2007,128678,Grey,Very Bad,Bad,31/10/2022,VOLKSWAGEN,Polo,3,Hatchback,Petrol,Manual,2001,12,1198,48,65,1500
V_123336,23/02/2007,244643,Black,Bad,Bad,16/07/2022,RENAULT,Clio,5,Hatchback,Petrol,Manual,2003,11,1149,55,75,1100
V_123337,23/02/2007,196489,Black,Bad,Good,26/10/2022,RENAULT,Clio,5,Hatchback,Petrol,Manual,2003,11,1149,55,75,1500
V_123338,23/02/2006,257510,Black,Very Bad,Bad,19/12/2022,ALFA ROMEO,156,5,Estate,Diesel,Manual,2003,19,1910,103,140,1300
V_123339,23/02/2004,187951,Grey,Very Bad,Bad,13/04/2022,FIAT,Punto,5,Hatchback,Petrol,Manual,1999,12,1242,44,60,1000
V_123340,23/02/2004,383539,Blue,Bad,Very Bad,01/05/2022,FORD,Focus,5,Estate,Diesel,Manual,2001,18,1753,66,90,900
V_123341,23/02/2004,383539,Blue,Bad,Very Bad,24/04/2022,FORD,Focus,5,Estate,Diesel,Manual,2001,18,1753,66,90,900
V_123342,23/02/2004,383539,Blue,Bad,Very Bad,30/04/2022,FORD,Focus,5,Estate,Diesel,Manual,2001,18,1753,66,90,800
V_123343,23/02/2003,152093,Grey,Very Bad,Very Bad,23/04/2022,FIAT,Punto,5,Hatchback,Petrol,Manual,1999,12,1242,59,80,700
V_123344,23/02/2003,238678,Blue,Very Bad,Very Bad,09/11/2022,PEUGEOT,206,5,Hatchback,Petrol,Manual,1998,11,1124,44,60,800
V_123345,22/01/2018,104493,Black,Medium,Good,16/11/2022,OPEL,Astra J,5,Estate,Diesel,Manual,2010,16,1598,81,110,8900
V_123346,22/01/2017,14530,White,Medium,Very Good,27/06/2022,VOLKSWAGEN,Up,5,Hatchback,Electric,Automatic,2014,0,0,60,82,8100
V_123347,22/01/2016,128579,Black,Bad,Good,09/05/2022,PEUGEOT,208,5,Hatchback,Petrol,Manual,2012,12,1199,60,82,6900
V_123348,22/01/2014,191764,Black,Bad,Medium,23/05/2022,PEUGEOT,207,5,Hatchback,Diesel,Manual,2011,16,1560,68,92,4200
V_123349,22/01/2014,167760,Black,Very Bad,Good,05/11/2022,NISSAN,Qashqai,5,Estate,Diesel,Manual,2009,15,1461,81,109,7800
V_123350,22/01/2013,158280,Black,Bad,Bad,26/09/2022,OPEL,Astra J,5,Hatchback,Diesel,Manual,2009,17,1686,92,125,6100
V_123351,22/01/2013,173177,Grey,Medium,Bad,26/09/2022,CITROEN,C3,5,Hatchback,Diesel,Manual,2010,14,1398,50,70,4300
V_123352,22/01/2013,173177,Grey,Medium,Bad,18/09/2022,CITROEN,C3,5,Hatchback,Diesel,Manual,2010,14,1398,50,70,4300
V_123353,22/01/2013,108880,Brown,Medium,Very Good,16/05/2022,NISSAN,Juke,5,Hatchback,Diesel,Manual,2010,15,1461,81,110,8800
V_123354,22/01/2012,220694,White,Bad,Bad,23/08/2022,OPEL,Corsa D,3,Hatchback,Diesel,Manual,2006,12,1248,55,75,1800
V_123355,22/01/2012,220694,White,Bad,Bad,27/08/2022,OPEL,Corsa D,3,Hatchback,Diesel,Manual,2006,12,1248,55,75,1900
V_123356,22/01/2012,220694,White,Bad,Bad,28/08/2022,OPEL,Corsa D,3,Hatchback,Diesel,Manual,2006,12,1248,55,75,2000
V_123357,22/01/2012,220694,White,Bad,Bad,13/08/2022,OPEL,Corsa D,3,Hatchback,Diesel,Manual,2006,12,1248,55,75,1900
V_123358,22/01/2012,220694,White,Bad,Bad,23/05/2022,OPEL,Corsa D,3,Hatchback,Diesel,Manual,2006,12,1248,55,75,2900
V_123359,22/01/2012,243413,Black,Medium,Bad,11/10/2022,BMW,Serie-3,4,Sedan,Diesel,Manual,2008,20,1995,85,115,6200
V_123360,22/01/2012,178258,Grey,Very Bad,Very Bad,18/04/2022,PEUGEOT,308,5,Estate,Diesel,Manual,2008,16,1560,66,90,4200
V_123361,22/01/2012,178258,Grey,Very Bad,Very Bad,30/05/2022,PEUGEOT,308,5,Estate,Diesel,Manual,2008,16,1560,66,90,3800
V_123362,22/01/2012,168590,Black,Medium,Medium,08/11/2022,RENAULT,Clio,5,Hatchback,Diesel,Manual,2009,15,1461,50,70,3800
V_123363,22/01/2012,168590,Black,Medium,Medium,21/09/2022,RENAULT,Clio,5,Hatchback,Diesel,Manual,2009,15,1461,50,70,3900
V_123364,22/01/2012,216372,Black,Bad,Very Good,07/11/2022,TOYOTA,Auris,5,Hatchback,Diesel,Manual,2007,14,1364,66,90,4600
V_123365,22/01/2011,298477,Black,Medium,Very Bad,25/04/2022,BMW,Serie-5,5,Estate,Diesel,Manual,2007,20,1995,130,177,6900
